id,ps_ind_01,ps_ind_03,ps_ind_15,ps_ind_02_cat,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_16_bin,ps_ind_17_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_04_cat,ps_car_07_cat,ps_car_12,ps_car_13,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_15_bin,ps_calc_16_bin,target
182,1,1,4,3,0,2,1,0,0,0,1,0.4,0.6,1.931,1,8,1,1.2941,1.5426,2.4495,0.7,0.1,0.2,1,1,0
183,3,8,10,4,0,0,0,1,1,1,1,0.7,0.2,2.472,11,5,0,0.8531,2.4,2.8284,0.1,0.1,0.5,0,1,1
184,5,9,0,1,1,0,1,0,0,0,0,0.6,1.2,1.253,5,6,1,1.2337,2.6625,3.3166,0.0,0.4,0.6,0,0,0
185,3,6,1,3,1,1,0,0,0,1,0,0.4,1.8,0.649,5,8,1,1.1831,1.595,2.2361,0.0,0.0,0.7,1,0,0
186,3,10,3,2,1,3,0,0,1,0,1,0.5,1.6,3.871,7,2,1,0.7783,1.3296,2.4495,0.6,0.4,0.3,0,0,0
187,1,5,12,2,1,2,0,1,0,1,1,0.5,1.7,0.462,9,9,1,1.1946,0.5453,3.3166,0.2,0.7,0.5,1,1,1
188,3,2,13,2,1,6,1,0,1,1,1,0.2,0.4,0.023,0,6,0,0.7408,0.5649,2.6458,0.7,0.7,0.7,1,1,0
189,1,1,6,2,0,1,0,1,0,1,0,0.1,0.1,2.172,8,4,1,1.0782,1.6866,2.8284,0.3,0.4,0.0,1,1,0
190,2,2,0,2,0,2,1,1,0,1,1,0.7,0.5,0.612,4,8,1,0.785,1.2122,3.3166,0.2,0.5,0.5,0,1,0
191,5,2,0,1,1,2,0,0,1,1,0,0.1,1.1,2.644,7,3,1,1.1096,2.1949,1.0,0.6,0.0,0.7,1,0,0
192,5,3,12,2,1,1,1,1,1,1,0,0.6,1.3,2.63,5,8,1,0.9734,1.0222,3.3166,0.4,0.3,0.6,1,0,0
193,4,2,6,3,1,6,0,0,0,1,1,0.8,1.4,2.012,2,7,0,0.5876,1.3382,1.7321,0.4,0.0,0.9,0,0,0
194,2,7,1,2,1,1,1,0,1,1,1,0.4,0.1,1.348,8,7,1,0.541,1.9888,0.0,0.3,0.7,0.9,0,0,0
195,7,1,11,3,1,-1,0,1,1,0,1,0.7,1.1,2.757,8,6,1,1.0508,3.1247,2.2361,0.7,0.6,0.5,0,1,0
196,0,7,7,1,0,3,0,0,1,0,1,0.8,0.5,2.369,4,3,1,1.2595,3.3794,3.3166,0.0,0.8,0.3,1,0,0
197,2,4,4,1,1,4,1,0,1,0,1,0.3,0.5,1.114,1,0,0,0.6288,3.1677,3.6056,0.1,0.3,0.4,0,0,0
198,0,8,6,4,1,3,1,0,1,0,1,0.2,1.4,0.457,11,2,1,1.141,0.6849,3.0,0.0,0.9,0.9,0,1,0
199,2,6,3,2,0,2,0,0,1,0,1,0.5,1.6,0.529,3,4,1,0.8338,1.5243,1.7321,0.4,0.6,0.1,1,0,1
200,7,10,13,3,1,6,0,1,1,1,1,0.8,1.1,2.285,9,9,0,1.187,1.4318,3.0,0.7,0.4,0.2,0,0,1
201,2,5,11,3,0,2,1,0,0,1,1,0.6,0.0,1.815,4,2,0,1.2358,0.5046,2.4495,0.7,0.6,0.1,1,1,0
202,7,3,2,1,0,4,1,1,0,0,1,0.2,0.6,2.706,6,1,1,1.0894,1.7267,1.4142,0.5,0.8,0.8,1,0,0
203,3,7,10,4,0,5,1,0,0,1,0,0.4,1.7,0.181,10,8,0,0.3365,1.5114,2.8284,0.3,0.4,0.6,0,1,0
204,5,7,2,2,0,2,1,1,0,1,1,0.5,1.1,3.886,8,9,1,0.7582,1.3793,3.0,0.7,0.0,0.8,1,1,0
205,3,5,6,4,0,3,1,0,0,0,0,0.3,1.5,2.229,7,0,0,1.2238,2.8215,3.6056,0.6,0.1,0.5,1,1,0
206,2,6,10,2,1,2,1,1,1,0,0,0.2,0.9,0.848,3,9,0,0.8339,1.7849,2.4495,0.0,0.7,0.7,1,1,0
207,6,5,0,2,1,4,0,1,0,0,0,0.7,0.8,0.814,1,7,1,0.3104,2.9338,3.3166,0.8,0.4,0.6,1,0,0
208,7,3,10,3,0,3,0,1,0,0,0,0.6,1.0,3.502,5,4,1,0.8743,0.5328,3.6056,0.1,0.8,0.1,0,1,0
209,2,3,3,1,0,5,1,0,0,0,0,0.7,1.5,0.334,4,9,0,1.2227,2.2122,3.4641,0.2,0.5,0.1,1,1,0
210,6,10,9,-1,1,1,0,0,1,0,0,0.1,1.7,0.43,6,4,1,0.7199,2.2886,1.0,0.2,0.7,0.2,1,0,0
211,2,8,6,4,0,1,1,1,1,1,1,0.1,1.0,3.125,5,8,0,1.1417,3.2673,3.6056,0.4,0.8,0.2,1,0,1
212,5,1,0,3,1,2,0,0,0,0,0,0.1,1.7,3.79,3,0,1,0.2207,2.9695,3.4641,0.8,0.4,0.5,1,0,0
213,6,11,10,1,0,4,0,1,1,1,0,0.6,1.4,1.763,0,1,1,0.8907,3.3938,0.0,0.1,0.0,0.3,1,0,1
214,3,8,3,-1,0,1,0,1,0,1,0,0.8,1.4,0.387,10,9,0,1.2788,2.6411,3.4641,0.3,0.1,0.5,0,0,0
215,5,0,13,1,0,6,0,1,0,1,1,0.8,1.7,2.757,0,3,1,0.3474,3.1884,3.0,0.6,0.5,0.1,1,0,0
216,2,8,11,1,0,3,1,0,0,1,0,0.2,0.3,1.088,6,4,0,0.7781,2.9057,1.0,0.3,0.1,0.5,1,1,1
217,0,7,2,2,1,5,0,0,0,0,0,0.3,0.1,3.797,6,0,1,0.3106,0.5145,1.0,0.8,0.7,0.3,0,1,0
218,0,10,8,2,1,3,0,0,0,0,1,0.4,0.2,3.605,5,0,0,0.6576,0.6369,1.0,0.7,0.0,0.1,1,1,0
219,3,5,5,1,1,2,1,0,1,1,1,0.0,1.0,3.518,1,5,1,1.0094,2.2165,3.3166,0.6,0.4,0.0,0,1,0
220,7,6,8,1,0,5,1,1,1,1,0,0.6,1.5,0.011,3,3,1,1.1498,3.3212,1.7321,0.5,0.7,0.5,1,1,0
221,1,3,7,4,0,1,0,0,0,1,1,0.2,0.1,3.759,5,5,0,1.16,0.6347,3.6056,0.6,0.8,0.5,1,1,0
222,3,3,4,2,0,1,0,1,0,0,0,0.7,0.9,2.738,10,5,0,1.0633,2.6474,0.0,0.2,0.7,0.7,0,1,0
223,5,7,9,1,1,5,1,0,1,0,1,0.5,1.1,0.194,11,3,0,1.1433,2.0143,3.6056,0.5,0.7,0.6,0,1,0
224,1,9,3,2,0,6,1,0,1,1,0,0.1,1.1,2.873,3,4,0,0.7127,1.9159,1.7321,0.3,0.5,0.3,1,1,0
225,5,10,12,3,1,2,0,1,1,1,0,0.7,0.5,3.68,8,1,1,1.0746,3.3064,3.3166,0.5,0.5,0.7,0,1,0
226,2,9,13,3,1,3,1,1,1,1,1,0.7,0.4,1.378,1,3,1,1.0698,0.9571,3.3166,0.3,0.8,0.5,1,0,0
227,6,7,2,2,0,3,0,0,0,1,1,0.8,0.0,2.717,5,1,1,0.8406,3.1241,1.0,0.8,0.6,0.7,0,1,0
228,4,6,10,1,0,5,1,0,0,0,0,0.1,0.3,1.33,1,4,1,0.2285,1.4335,3.3166,0.7,0.6,0.7,1,0,0
229,4,4,13,4,0,3,0,0,0,1,0,0.4,0.0,2.622,5,4,0,0.5014,0.9938,3.1623,0.3,0.7,0.7,1,1,0
230,1,9,1,3,0,4,1,0,1,0,1,0.0,0.9,2.108,-1,3,1,0.7447,2.0852,1.0,0.7,0.7,0.0,0,1,0
231,3,3,10,4,1,4,0,0,0,0,0,0.9,1.2,0.517,1,8,0,0.9595,1.6929,2.2361,0.7,0.0,0.3,1,0,0
232,6,3,13,2,1,5,0,0,1,0,1,0.4,1.1,0.03,3,9,0,0.29,1.3133,3.4641,0.2,0.7,0.5,1,1,0
233,0,10,3,1,1,0,1,1,1,0,0,0.7,1.3,3.056,5,6,1,0.5862,3.3992,3.4641,0.4,0.1,0.7,0,0,1
234,6,7,8,2,0,4,0,1,0,0,1,0.2,0.1,0.887,7,1,1,0.5705,0.9185,3.6056,0.9,0.1,0.1,0,0,1
235,3,4,11,2,1,1,1,1,1,1,1,0.2,1.0,1.637,8,2,0,0.3548,1.0392,3.6056,0.4,0.3,0.8,0,1,0
236,5,10,4,3,1,0,1,0,0,1,0,0.4,0.4,3.575,11,4,0,0.6916,3.1063,1.4142,0.6,0.6,0.8,1,0,0
237,5,11,3,3,1,5,0,1,0,0,0,0.5,1.2,3.386,7,9,1,1.022,0.8986,1.7321,0.6,0.7,0.1,0,0,0
238,3,3,5,1,0,2,0,1,0,0,1,0.2,1.5,2.55,3,8,0,1.2952,2.0014,2.8284,0.1,0.9,0.7,0,1,0
239,2,6,4,3,0,5,0,0,1,0,0,0.3,1.1,1.107,9,0,0,1.1014,2.1379,2.0,0.1,0.7,0.5,0,0,0
240,5,5,10,2,1,6,1,0,1,0,1,0.4,0.7,0.498,7,4,1,1.1374,0.9503,1.0,0.8,0.3,0.6,0,0,0
241,1,8,5,3,0,0,1,0,1,1,0,0.0,0.7,0.716,5,4,1,0.6084,2.5442,3.0,0.5,0.7,0.3,0,1,0
242,4,11,5,2,0,3,0,0,1,1,1,0.2,1.0,3.796,6,5,-1,1.087,3.3378,2.6458,0.2,0.6,0.6,1,1,0
243,0,6,13,3,0,0,1,0,0,0,0,0.7,1.6,2.523,5,0,1,0.9376,1.532,3.0,0.7,0.8,0.9,1,1,0
244,5,9,8,-1,0,5,0,0,1,0,0,0.7,1.2,1.654,0,5,1,0.5621,2.1681,2.6458,0.6,0.5,0.0,1,1,0
245,5,7,13,2,1,6,1,1,0,0,1,0.7,0.2,3.778,0,8,1,0.6362,2.8844,0.0,0.2,0.2,0.8,1,0,0
246,0,10,9,1,0,6,1,1,0,0,1,0.1,1.4,2.132,4,7,1,1.073,1.0571,1.4142,0.6,0.0,0.6,1,0,0
247,6,4,12,3,1,6,0,1,0,1,0,0.1,0.1,1.611,8,4,0,0.4283,1.5835,3.4641,0.9,0.5,0.5,1,0,0
248,3,4,2,4,1,2,1,1,1,0,1,0.3,0.7,0.504,1,4,1,1.0096,1.6269,3.3166,0.6,0.4,0.8,0,0,0
249,6,5,13,2,0,1,0,1,0,0,1,0.2,0.7,0.338,5,1,1,0.7734,0.983,1.0,0.0,0.6,0.5,1,1,0
250,0,11,13,4,1,6,1,0,0,1,1,0.0,1.1,2.679,2,1,0,0.3867,2.4976,2.0,0.7,0.1,0.5,1,1,0
251,1,7,0,1,0,4,1,1,1,1,1,0.2,1.5,0.221,9,8,1,0.6608,2.6978,3.6056,0.6,0.2,0.0,1,0,0
252,3,1,4,4,0,2,0,1,1,1,0,0.4,0.5,0.328,10,8,0,0.8981,1.9668,1.0,0.4,0.2,0.9,0,1,0
253,1,0,5,4,1,1,1,0,0,0,1,0.5,1.1,3.846,10,3,1,0.7902,1.8478,2.0,0.4,0.1,0.9,1,0,0
254,2,6,5,2,0,0,0,0,1,1,1,0.1,1.0,2.373,3,6,0,0.2067,1.4984,2.4495,0.8,0.7,0.4,0,0,0
255,5,9,10,1,0,0,0,0,1,0,1,0.3,1.1,3.577,9,3,0,1.1024,1.5966,2.2361,0.4,0.4,0.5,0,1,0
256,1,5,9,3,0,4,0,0,0,0,1,0.3,0.0,0.678,0,8,0,0.9991,2.4925,1.4142,0.0,0.1,0.4,0,1,0
257,5,6,2,4,1,1,1,1,0,1,0,0.1,0.9,3.801,3,8,0,0.5283,2.497,3.0,0.4,0.0,0.3,0,1,0
258,0,9,8,1,0,5,1,0,1,0,1,0.9,1.7,2.828,10,3,0,0.8508,2.6035,3.0,0.3,0.6,0.6,0,1,1
259,1,6,13,3,0,5,1,0,1,1,0,0.9,0.4,1.262,6,1,1,0.9217,2.3247,3.3166,0.0,0.3,0.3,1,1,0
260,4,10,6,4,0,3,1,0,0,1,1,0.1,1.4,3.622,11,2,1,0.4365,2.2165,2.4495,0.3,0.6,0.1,0,1,0
261,6,7,12,1,1,2,0,0,0,1,0,0.2,1.3,0.419,8,7,1,0.8132,3.4745,2.0,0.1,0.3,0.4,1,0,0
262,1,8,9,3,1,1,1,1,1,1,0,0.0,1.8,3.579,6,0,-1,0.3319,1.6861,3.1623,0.5,0.5,0.3,0,0,1
263,2,9,12,1,1,1,1,0,0,1,1,0.7,0.6,2.644,3,0,1,0.8999,1.2527,2.4495,0.2,0.8,0.2,0,0,0
264,7,7,12,1,0,4,1,1,1,0,0,0.4,1.5,2.034,-1,0,0,1.15,1.0022,3.0,0.6,0.6,0.7,1,1,0
265,7,0,0,2,0,5,0,1,0,1,0,0.9,0.5,3.522,0,1,1,0.2968,1.7743,2.8284,0.2,0.3,0.4,0,1,0
266,4,5,11,2,1,5,0,1,0,1,0,0.4,0.8,0.055,9,4,0,1.2308,1.7875,1.4142,0.7,0.8,0.4,1,1,1
267,3,1,2,1,1,6,0,1,1,0,0,0.1,0.9,2.225,3,6,0,0.3782,0.8527,2.8284,0.9,0.2,0.9,0,1,1
268,2,6,11,4,0,4,0,1,1,0,0,0.7,1.3,2.032,1,7,-1,0.7156,2.8175,3.0,0.1,0.4,0.9,1,1,0
269,4,1,11,1,0,3,1,1,1,1,1,0.7,0.4,0.621,8,8,0,0.5508,1.025,3.0,0.7,0.7,0.0,0,1,0
270,4,6,3,4,1,2,0,1,0,0,1,0.2,0.6,1.038,7,0,0,0.3597,0.7591,1.7321,0.7,0.8,0.5,1,0,0
271,2,4,0,1,1,2,1,0,1,0,0,0.2,1.8,0.736,11,7,1,0.6143,1.809,2.6458,0.5,0.5,0.0,0,0,0
272,0,0,5,3,0,2,0,0,0,0,1,0.8,1.2,0.986,1,1,-1,0.6162,2.7265,2.2361,0.5,0.0,0.8,1,1,0
273,1,1,4,3,0,6,1,1,1,1,1,0.9,1.0,2.815,9,8,0,1.2687,0.9686,2.6458,0.1,0.2,0.6,1,1,0
274,7,6,7,2,0,3,1,0,0,1,0,0.6,0.1,3.86,10,3,1,0.8304,1.2916,3.0,0.7,0.5,0.7,1,0,0
275,3,0,1,2,0,1,1,1,0,1,1,0.2,1.8,2.6,2,3,-1,0.5237,2.5464,2.8284,0.2,0.4,0.6,0,0,0
276,3,10,0,4,1,1,0,0,1,1,1,0.2,1.4,2.208,9,7,0,0.3006,1.7669,3.6056,0.2,0.4,0.6,0,1,0
277,3,9,6,1,1,0,1,1,0,0,0,0.6,1.8,1.97,6,9,1,0.9922,3.3349,3.3166,0.1,0.3,0.4,0,0,0
278,6,8,10,4,0,5,1,0,1,0,0,0.1,0.6,0.56,10,1,0,1.2445,3.3265,3.0,0.2,0.1,0.1,0,1,1
279,0,2,4,3,1,1,0,0,1,1,0,0.2,0.2,3.001,1,1,0,0.2448,0.6835,0.0,0.6,0.0,0.4,1,1,0
280,0,9,4,4,1,0,0,0,1,0,1,0.0,1.3,3.647,11,6,-1,1.276,0.8906,1.7321,0.8,0.4,0.5,1,0,0
281,2,7,2,2,1,2,1,0,0,1,1,0.5,1.3,1.493,7,4,0,0.2612,1.2542,3.1623,0.8,0.1,0.5,1,1,1
282,3,4,3,2,1,3,1,0,0,0,0,0.6,1.6,0.465,9,3,0,0.7041,1.8386,2.0,0.8,0.5,0.1,1,0,0
283,5,0,4,3,1,6,0,1,0,0,0,0.9,0.0,2.793,4,2,1,1.0396,1.2374,3.3166,0.4,0.3,0.3,0,0,0
284,3,6,3,3,1,6,0,1,0,0,0,0.1,1.1,2.984,3,2,1,1.2786,1.3703,1.4142,0.2,0.9,0.6,1,1,0
285,3,9,4,4,1,1,1,0,0,1,0,0.8,0.3,0.567,7,8,1,0.2921,2.6234,3.4641,0.3,0.9,0.4,1,0,0
286,7,0,3,4,1,3,1,0,0,0,0,0.3,0.9,0.965,7,9,1,1.1433,1.2199,2.2361,0.6,0.2,0.3,0,0,0
287,1,0,9,1,0,5,1,0,0,1,1,0.8,1.8,1.36,-1,1,1,0.5966,2.4496,1.0,0.5,0.5,0.5,1,1,0
288,4,4,4,1,0,5,1,1,0,0,1,0.6,1.3,1.294,11,8,1,1.1736,3.11,3.3166,0.5,0.1,0.1,1,1,0
289,4,6,10,4,1,3,1,0,1,0,0,0.3,0.5,1.103,-1,0,0,1.2821,0.5387,2.4495,0.7,0.2,0.1,0,1,1
290,3,5,8,2,0,1,0,0,1,1,1,0.8,1.1,2.345,2,1,0,0.7013,2.9196,2.2361,0.7,0.0,0.2,0,1,0
291,6,5,8,3,0,5,1,0,0,1,1,0.5,0.9,3.405,9,5,1,1.2268,1.0242,1.4142,0.5,0.1,0.7,0,0,0
292,2,3,8,1,1,3,1,0,0,1,1,0.6,0.8,2.347,2,4,0,0.7576,3.1254,3.1623,0.5,0.1,0.8,1,0,0
293,7,0,12,1,1,1,1,1,1,0,1,0.8,0.1,0.642,10,3,-1,0.5989,1.9864,1.4142,0.6,0.2,0.3,0,0,0
294,2,0,3,2,0,4,1,0,0,1,0,0.4,1.2,0.565,8,2,0,0.6226,2.8381,2.2361,0.6,0.7,0.3,1,1,0
295,4,1,13,3,0,6,0,1,1,0,1,0.1,1.1,3.868,10,3,0,0.3771,1.3666,1.0,0.3,0.8,0.2,1,1,0
296,4,8,2,4,1,6,0,1,0,1,0,0.1,0.2,0.034,7,4,1,0.9135,1.893,0.0,0.6,0.8,0.0,1,1,0
297,6,9,1,4,0,6,1,0,0,1,1,0.3,0.2,3.738,3,1,1,0.6605,2.7798,1.4142,0.8,0.5,0.3,0,0,0
298,3,5,11,1,0,4,0,1,1,1,1,0.8,0.8,1.861,5,2,1,0.7715,1.5481,1.4142,0.2,0.0,0.4,0,0,0
299,2,0,12,1,0,5,0,1,1,0,0,0.9,1.0,0.023,9,2,0,1.2788,1.4867,3.3166,0.1,0.0,0.2,0,1,0
300,0,4,1,3,1,1,0,1,0,1,1,0.5,0.3,0.978,1,0,1,0.8359,1.0346,2.8284,0.3,0.5,0.4,1,1,1
301,2,11,8,3,0,2,1,1,0,0,0,0.5,1.5,2.464,0,0,1,0.6128,1.4844,3.4641,0.4,0.0,0.3,0,1,0
302,6,2,7,1,0,1,0,1,1,1,0,0.2,1.3,0.83,9,4,-1,0.8007,2.8796,2.6458,0.7,0.1,0.7,0,1,0
303,0,5,3,2,0,0,0,1,1,1,0,0.8,0.4,3.694,8,9,0,0.9513,3.4488,3.1623,0.9,0.1,0.3,1,0,0
304,7,6,7,4,0,5,0,0,0,0,1,0.4,1.4,0.124,4,6,0,0.9521,0.5051,2.2361,0.3,0.4,0.8,1,0,1
305,4,3,9,1,1,3,0,0,1,0,0,0.4,1.1,1.354,7,5,1,0.5393,0.9846,0.0,0.6,0.8,0.8,1,1,0
306,1,5,8,4,1,3,0,1,1,0,0,0.9,0.6,1.382,10,3,0,0.4908,2.4325,1.7321,0.8,0.8,0.8,0,1,0
307,2,5,7,2,0,0,0,0,1,0,0,0.7,1.5,2.807,6,0,0,0.865,2.0909,2.8284,0.0,0.7,0.7,1,0,0
308,4,5,12,3,1,1,1,1,1,1,1,0.7,0.9,3.945,7,1,1,1.1323,3.3458,2.6458,0.4,0.4,0.2,1,1,0
309,2,8,3,3,-1,0,0,1,1,0,0,0.4,0.8,3.799,10,7,0,0.2991,1.2457,1.0,0.5,0.5,0.9,1,1,0
310,0,6,8,3,0,3,1,1,0,1,0,0.1,0.0,1.676,-1,6,0,0.6183,0.7863,2.2361,0.0,0.5,0.3,1,0,0
311,5,0,4,3,1,4,1,1,0,0,0,0.3,1.5,2.549,3,8,0,0.5055,0.6015,0.0,0.8,0.7,0.0,1,0,0
312,5,0,13,1,0,0,0,0,0,0,1,0.4,0.5,3.675,2,8,1,0.8689,1.8025,3.4641,0.6,0.8,0.1,0,0,0
313,0,4,3,2,0,4,1,0,1,0,0,0.7,0.5,3.0,0,8,-1,1.0651,1.3191,2.6458,0.4,0.6,0.1,1,0,0
314,2,10,12,4,1,0,1,1,0,1,1,0.7,1.5,0.606,8,3,1,0.923,1.4616,2.8284,0.9,0.2,0.6,0,0,0
315,1,0,8,1,1,5,1,0,1,0,0,0.8,0.2,3.678,10,7,1,0.4365,2.452,3.6056,0.7,0.4,0.8,0,0,0
316,5,0,3,3,0,6,0,1,1,1,0,0.1,1.7,1.797,11,8,-1,0.8942,2.2624,2.0,0.7,0.0,0.7,1,0,0
317,5,8,10,3,1,4,1,0,0,1,1,0.4,0.6,1.694,3,0,1,1.0435,1.5059,3.1623,0.7,0.9,0.3,0,0,1
318,5,5,3,1,1,3,1,0,1,0,1,0.7,0.6,0.269,2,1,1,0.6052,1.825,3.3166,0.7,0.6,0.4,0,1,0
319,7,2,3,1,0,5,0,1,1,1,1,0.4,1.3,3.438,10,2,1,0.8042,1.4915,3.6056,0.8,0.7,0.2,0,0,0
320,6,2,4,4,1,1,0,0,1,0,1,0.2,0.6,3.658,8,3,0,0.3427,1.8991,3.0,0.5,0.8,0.1,0,0,0
321,2,7,9,1,1,6,0,0,1,1,0,0.7,0.5,3.58,3,2,0,0.5493,0.5972,3.6056,0.1,0.3,0.5,0,1,0
322,0,6,5,1,0,6,0,0,0,1,1,0.0,0.3,0.775,4,0,-1,0.9203,1.951,3.3166,0.4,0.4,0.7,0,1,0
323,4,7,7,1,0,4,1,0,0,0,0,0.3,0.6,0.438,2,6,-1,0.8154,1.1652,1.7321,0.6,0.4,0.1,0,1,1
324,7,3,7,3,0,6,0,1,1,0,1,0.6,1.8,0.889,1,7,0,1.2858,1.5237,2.2361,0.7,0.3,0.7,1,1,0
325,7,6,2,4,1,2,0,0,1,0,0,0.1,0.2,1.007,-1,3,0,0.6491,2.5592,2.8284,0.3,0.8,0.7,1,0,0
326,1,10,3,1,0,6,1,1,1,0,1,0.8,1.7,1.343,10,9,0,1.0788,2.2649,2.8284,0.9,0.4,0.5,1,1,0
327,1,3,4,4,0,0,0,0,1,1,0,0.4,1.0,2.042,6,7,0,1.294,2.5544,1.7321,0.8,0.6,0.7,1,0,0
328,0,4,3,3,0,5,0,1,0,1,0,0.3,1.2,3.946,5,5,1,0.66,3.2549,3.6056,0.4,0.7,0.8,1,0,0
329,1,1,12,1,0,2,0,1,1,1,1,0.9,1.4,1.473,8,0,1,0.3329,3.2836,2.8284,0.1,0.5,0.9,0,1,0
330,4,7,5,1,1,6,1,0,0,1,0,0.1,0.1,0.893,4,4,0,1.2706,1.7754,3.3166,0.8,0.4,0.2,0,0,0
331,4,0,5,2,1,3,0,1,0,0,0,0.4,1.8,0.826,2,7,0,0.3439,3.2386,3.0,0.5,0.4,0.7,1,0,0
332,2,2,9,1,0,1,0,0,0,0,0,0.5,1.4,2.37,9,5,0,0.7621,2.608,2.8284,0.7,0.1,0.3,0,0,0
333,2,8,11,1,1,2,0,1,1,1,0,0.1,1.4,2.755,4,8,0,0.3715,1.9752,3.3166,0.8,0.7,0.5,0,1,0
334,6,0,9,2,1,6,1,0,0,0,0,0.3,0.8,1.841,0,7,1,1.2821,1.4756,1.4142,0.7,0.8,0.8,0,0,0
335,3,11,7,4,1,5,1,1,1,0,0,0.5,1.1,3.259,0,9,0,0.2341,0.5505,2.4495,0.2,0.1,0.4,1,0,0
336,6,4,13,4,1,2,0,1,1,0,0,0.8,1.0,0.062,7,4,0,0.2371,2.1888,2.2361,0.7,0.5,0.4,0,1,0
337,7,4,12,3,0,1,0,0,1,0,0,0.4,0.2,2.44,0,1,0,0.5686,2.94,1.4142,0.6,0.3,0.2,1,1,0
338,2,6,2,2,0,0,0,0,1,1,0,0.5,0.3,2.422,0,8,1,1.1453,1.8433,3.0,0.7,0.8,0.8,0,0,0
339,1,7,2,2,-1,0,0,1,1,1,1,0.6,1.4,3.595,2,8,1,0.2481,2.8756,2.2361,0.5,0.5,0.2,1,1,0
340,7,5,5,3,1,0,0,1,1,1,1,0.1,0.9,0.818,11,3,0,0.2094,2.1598,3.6056,0.9,0.7,0.8,1,1,0
341,5,10,11,1,0,2,1,0,0,0,0,0.1,0.3,1.492,3,0,1,0.2664,3.2898,3.1623,0.8,0.8,0.6,0,0,0
342,2,11,13,3,0,1,0,0,0,1,0,0.4,1.5,1.975,10,3,0,0.7852,0.5762,3.4641,0.1,0.3,0.8,1,1,0
343,4,2,9,4,0,0,1,0,0,0,1,0.6,0.3,2.096,-1,4,0,0.86,2.6941,2.8284,0.2,0.3,0.4,1,0,0
344,4,8,9,-1,0,5,1,0,0,1,0,0.3,1.7,1.13,7,8,0,0.6496,1.2511,2.4495,0.4,0.6,0.8,0,0,0
345,7,3,3,1,1,6,1,0,1,1,1,0.1,1.4,2.04,3,3,1,0.8366,3.0435,3.4641,0.2,0.3,0.2,1,1,1
346,2,11,8,2,1,6,1,0,0,0,0,0.7,1.5,0.651,6,7,0,0.3141,1.4066,2.0,0.6,0.6,0.7,0,1,1
347,7,3,2,2,0,5,0,0,0,0,0,0.6,0.9,1.484,3,6,1,0.3444,1.3396,1.4142,0.2,0.6,0.3,1,0,0
348,7,3,7,3,0,0,1,0,1,1,1,0.8,0.9,3.777,9,0,0,0.9946,1.5658,1.7321,0.4,0.9,0.7,1,1,0
349,1,8,2,1,0,1,1,1,0,0,0,0.7,0.2,0.74,10,1,1,0.7469,1.8304,2.4495,0.3,0.4,0.7,0,0,0
350,1,9,1,4,0,5,0,1,0,1,1,0.7,1.7,0.549,8,4,0,1.1967,0.9859,3.3166,0.8,0.6,0.4,1,0,0
351,4,1,13,4,0,0,0,0,0,0,1,0.5,0.7,0.12,1,3,0,0.8505,3.028,2.6458,0.6,0.5,0.3,1,1,0
352,0,6,12,2,0,5,0,1,0,0,1,0.8,1.0,2.928,5,8,0,0.8722,0.5416,2.8284,0.6,0.3,0.2,0,1,0
353,2,4,9,2,1,0,0,0,0,1,0,0.6,0.1,2.478,2,7,0,0.4622,0.7458,3.1623,0.8,0.7,0.8,1,0,0
354,3,7,8,2,0,0,1,1,1,1,1,0.1,0.4,0.807,1,4,0,1.1595,1.1477,3.0,0.6,0.6,0.0,1,0,0
355,7,6,3,1,0,5,0,0,1,1,0,0.7,1.6,1.616,0,2,0,1.1541,2.7406,3.4641,0.0,0.3,0.2,1,1,0
356,7,11,8,4,1,5,0,0,0,0,1,0.2,0.8,0.768,10,0,1,0.2143,1.2177,0.0,0.8,0.8,0.7,1,0,0
357,1,11,10,4,-1,0,1,1,0,1,1,0.7,0.7,2.795,7,0,0,0.8543,1.1183,1.0,0.8,0.5,0.1,0,1,1
358,7,7,7,2,1,0,0,1,1,1,1,0.9,0.5,0.551,8,5,0,1.1583,0.675,3.6056,0.8,0.4,0.5,1,0,0
359,0,8,3,3,0,6,0,0,1,1,1,0.1,1.7,3.022,3,0,1,1.0682,0.5668,3.0,0.3,0.7,0.5,1,0,0
360,5,10,5,2,1,1,0,0,1,1,1,0.1,1.2,1.36,3,0,1,0.5712,1.8995,1.4142,0.0,0.8,0.5,1,0,0
361,6,2,11,1,1,6,1,0,1,0,1,0.7,0.9,1.902,7,0,0,0.6305,2.0576,2.8284,0.5,0.5,0.4,0,0,0
362,7,8,3,2,1,3,1,0,1,0,1,0.7,1.7,3.228,5,2,0,0.5176,1.002,3.6056,0.7,0.3,0.5,0,0,0
363,1,9,13,1,1,6,1,0,1,0,1,0.6,1.0,2.127,2,8,0,1.1117,0.8353,1.4142,0.8,0.7,0.3,1,1,1
364,7,1,10,4,1,6,0,1,1,1,0,0.4,1.7,1.545,8,0,0,0.5319,3.031,3.1623,0.0,0.2,0.5,0,1,0
365,0,10,12,3,1,4,0,1,0,1,0,0.8,0.3,1.532,8,5,1,1.0518,0.6159,3.6056,0.5,0.3,0.2,1,1,0
